idx,psnr,elapsed_time
100,25.809175,111.49512982368469
101,-7.21674,109.79560565948486
102,-5.4518886,109.69645047187805
103,27.869825,111.28002452850342
104,25.075968,111.34163522720337
105,-6.0166574,109.24680233001709
106,23.200607,111.2831346988678
107,-4.900301,109.6348328590393
108,-7.2119765,108.9387834072113
109,28.080425,111.01818084716797
110,28.659187,111.63395667076111
111,28.352425,111.35403656959534
112,27.577976,111.42702460289001
113,26.513905,111.32379937171936
114,-7.9015994,109.38474297523499
115,-5.250501,110.79582667350769

mean_psnr,12.324364,mean_time,110.6031229197979
std_psnr,16.471487,std_time,0.9287619573735806
