idx,psnr,elapsed_time
100,24.567226,111.51747107505798
101,-5.967359,111.57518100738525
102,22.645285,111.53473830223083
103,-7.7601633,109.44367527961731
104,-5.717631,109.84313488006592
105,27.81631,112.17171025276184
106,21.7432,111.86463379859924
107,-9.165872,109.51161980628967
108,24.872313,111.68615007400513
109,26.796078,112.07702088356018
110,-4.1450424,109.66743326187134
111,26.56472,111.77672624588013
112,25.132095,112.55798411369324
113,26.2768,112.11348795890808
114,28.57204,112.13569116592407
115,-4.5814786,109.93514490127563

mean_psnr,13.603033,mean_time,111.21323768794537
std_psnr,15.479214,std_time,1.0710386213536018
