idx,psnr,elapsed_time
100,20.427631,11.155657768249512
101,20.97139,11.159809112548828
102,16.374256,11.723120927810669
103,21.430908,18.014540672302246
104,15.907623,16.939111948013306
105,20.312002,11.218862533569336
106,17.184772,11.229007244110107
107,18.29889,11.236507415771484
108,18.391436,11.172956705093384
109,17.84428,11.18019986152649
110,20.125202,11.178226470947266
111,21.995392,11.18997859954834
112,17.571712,11.205986738204956
113,19.872826,11.210085391998291
114,22.266056,11.204245567321777
115,19.882927,11.208195209503174

mean_psnr,19.303581,mean_time,12.014155760407448
std_psnr,1.9124186,std_time,2.0774302723956644
