idx,psnr,elapsed_time
100,22.848595,11.182308673858643
101,22.935616,11.194337368011475
102,19.559158,11.201292753219604
103,23.45848,11.199937582015991
104,17.724976,11.204237699508667
105,23.45821,11.20431137084961
106,17.751122,11.206259965896606
107,19.091373,11.2240629196167
108,20.685732,11.208521842956543
109,21.535692,11.250913619995117
110,23.24668,11.264612674713135
111,23.870905,11.246097803115845
112,19.67242,11.24062967300415
113,23.39978,11.204313039779663
114,24.764801,11.21017050743103
115,23.179104,11.206385135650635

mean_psnr,21.698914,mean_time,11.215524539351463
std_psnr,2.2157676,std_time,0.02225351823016459
