idx,psnr,elapsed_time
100,28.78412,11.170058012008667
101,29.444809,11.18961215019226
102,29.837591,11.188028335571289
103,30.391987,11.19682264328003
104,29.006119,11.200889825820923
105,28.969099,11.201081991195679
106,27.248596,11.209856986999512
107,27.648544,11.21615219116211
108,27.219772,11.21456265449524
109,29.678604,11.210018396377563
110,31.339705,11.213586807250977
111,30.544472,11.219388961791992
112,30.375044,11.214967727661133
113,27.164743,11.208353281021118
114,31.620695,11.212234497070312
115,29.493048,11.202334880828857

mean_psnr,29.297935,mean_time,11.204246833920479
std_psnr,1.374264,std_time,0.012627375795301014
