idx,psnr,elapsed_time
100,19.705742,11.219930410385132
101,20.503002,11.223106861114502
102,15.432035,11.291299104690552
103,19.691326,11.214859962463379
104,14.953771,17.271485805511475
105,20.169203,17.41836929321289
106,16.113304,11.233423709869385
107,17.490513,11.23698616027832
108,18.203657,11.237030744552612
109,18.208096,11.284029006958008
110,19.686558,12.425160646438599
111,19.362543,22.256048679351807
112,17.75854,11.191242456436157
113,19.212332,11.189084768295288
114,19.291061,11.23197340965271
115,20.143047,15.38060212135315

mean_psnr,18.495296,mean_time,13.019039571285248
std_psnr,1.6785781,std_time,3.199852195505181
