idx,psnr,elapsed_time
100,26.4091,111.24525904655457
101,26.341946,111.34499931335449
102,27.156445,111.8883364200592
103,27.578354,112.01650023460388
104,26.251547,112.10493397712708
105,27.001995,111.49903869628906
106,24.839888,111.64678359031677
107,25.563772,111.63176155090332
108,24.705383,111.55340695381165
109,27.05709,112.01164054870605
110,26.586512,112.25410437583923
111,27.908604,112.03043174743652
112,26.765001,111.89129209518433
113,26.282675,112.37485647201538
114,27.694159,112.31444573402405
115,27.017115,112.30219554901123

mean_psnr,26.572474,mean_time,111.8818741440773
std_psnr,0.89522064,std_time,0.3462373750040914
