idx,psnr,elapsed_time
100,29.655916,11.173810243606567
101,28.937946,11.185806035995483
102,29.784193,11.18824315071106
103,30.550764,11.190719366073608
104,29.535316,11.19995641708374
105,29.52496,11.200080871582031
106,26.786098,11.208159923553467
107,27.732008,11.209148645401001
108,25.532572,11.216231107711792
109,29.894793,11.21444320678711
110,31.29181,11.216418027877808
111,31.187513,11.213940143585205
112,30.650818,11.21297287940979
113,28.568432,11.212316036224365
114,31.554436,11.211184740066528
115,29.344704,11.21796464920044

mean_psnr,29.408268,mean_time,11.204462215304375
std_psnr,1.5865653,std_time,0.012862678534990308
