idx,psnr,elapsed_time
100,20.540274,11.156696557998657
101,22.62709,11.174867868423462
102,17.820438,11.16477656364441
103,22.907343,11.1841299533844
104,16.108635,11.178139448165894
105,21.385548,11.18274974822998
106,16.799503,11.183166980743408
107,17.153347,11.218032360076904
108,19.133598,11.254314184188843
109,19.45031,11.259446382522583
110,22.917871,11.209749221801758
111,21.615578,11.230656385421753
112,17.976408,11.260977983474731
113,21.404427,11.265623807907104
114,21.53154,11.264997482299805
115,20.390303,11.261718988418579

mean_psnr,19.985138,mean_time,11.215627744793892
std_psnr,2.1872406,std_time,0.03957049017179437
