idx,psnr,elapsed_time
100,22.481861,11.194605350494385
101,23.281158,11.218474626541138
102,19.527504,11.211920022964478
103,23.803549,11.20671796798706
104,17.77768,11.21440577507019
105,24.077698,11.192853927612305
106,17.44467,11.223944664001465
107,18.821682,11.213644742965698
108,21.618757,11.214568614959717
109,20.641268,11.217921495437622
110,23.128246,11.221760272979736
111,23.55973,11.221303701400757
112,20.668497,11.220169067382812
113,23.204138,11.212652444839478
114,25.240658,11.219073057174683
115,22.984228,11.212658882141113

mean_psnr,21.76633,mean_time,11.21354216337204
std_psnr,2.2879324,std_time,0.00863565972106305
