idx,psnr,elapsed_time
100,26.60579,111.46257090568542
101,-1.6124697,111.39069867134094
102,27.124575,111.43496417999268
103,29.763165,111.55779027938843
104,26.052834,111.59031987190247
105,28.805931,111.59557104110718
106,23.960073,111.56133151054382
107,-7.903371,109.33965992927551
108,26.18177,111.94486474990845
109,28.854687,111.85475063323975
110,30.328934,111.92121744155884
111,29.715288,111.66822338104248
112,29.09645,112.10515332221985
113,28.12952,111.70926284790039
114,30.484058,111.74545168876648
115,27.628056,111.73370862007141

mean_psnr,23.950954,mean_time,111.5384711921215
std_psnr,11.0401125,std_time,0.5989419044443536
