idx,psnr,elapsed_time
100,29.191702,11.17159914970398
101,28.925762,11.185670375823975
102,28.809488,11.195669651031494
103,30.890076,11.194554805755615
104,29.142448,11.196428775787354
105,28.877687,11.204141616821289
106,26.915028,11.209805250167847
107,27.953444,11.210649251937866
108,24.526007,11.214566230773926
109,30.071274,11.206085920333862
110,30.909332,11.208516120910645
111,31.049648,11.211578607559204
112,30.280235,11.213338613510132
113,29.604717,11.209869861602783
114,31.612892,11.211207628250122
115,29.833397,11.210195541381836

mean_psnr,29.287071,mean_time,11.203367337584496
std_psnr,1.7019717,std_time,0.011399221376047156
