idx,psnr,elapsed_time
100,23.14114,11.197105169296265
101,23.442787,11.229307651519775
102,18.7748,11.231081485748291
103,23.486141,11.226988792419434
104,17.379095,11.232933521270752
105,24.19326,11.230721950531006
106,18.15098,11.233465194702148
107,18.98835,11.24513292312622
108,20.972733,11.240860223770142
109,20.972145,11.224334001541138
110,23.136213,11.230423927307129
111,24.351616,11.219720840454102
112,20.363804,11.237141847610474
113,23.359833,11.210693120956421
114,25.147602,11.237385034561157
115,22.83718,11.233314752578735

mean_psnr,21.793606,mean_time,11.228788152337074
std_psnr,2.3641636,std_time,0.011359482371962534
