idx,psnr,elapsed_time
100,28.74741,11.261802911758423
101,28.174911,11.269963502883911
102,28.22611,11.225504636764526
103,30.761074,11.235690116882324
104,27.663181,11.277603149414062
105,30.511982,11.288755655288696
106,25.543478,11.275828123092651
107,25.657396,11.28570032119751
108,28.872747,11.288649082183838
109,30.295012,11.279330015182495
110,30.926256,11.284574747085571
111,29.730312,11.283972263336182
112,29.758263,11.288105726242065
113,30.034939,11.279534339904785
114,31.198902,11.296081304550171
115,28.271677,11.280224800109863

mean_psnr,29.023354,mean_time,11.275082543492317
std_psnr,1.6691803,std_time,0.018619410945503248
