idx,psnr,elapsed_time
100,28.47343,11.254430055618286
101,28.203249,11.276233673095703
102,27.483364,11.295549631118774
103,31.038338,11.281859636306763
104,27.465347,11.282752990722656
105,30.618168,11.288568496704102
106,25.515331,11.283547163009644
107,25.351753,11.30600619316101
108,28.457325,11.309181690216064
109,30.623262,11.315312147140503
110,31.224346,11.304805278778076
111,29.85854,11.293216466903687
112,30.131184,11.307331323623657
113,30.306921,11.309559345245361
114,31.364395,11.314844608306885
115,28.094671,11.305000305175781

mean_psnr,29.013102,mean_time,11.295512437820435
std_psnr,1.8675264,std_time,0.016165938764836234
