idx,psnr,elapsed_time
100,30.813816,111.44893383979797
101,31.18582,111.49963331222534
102,31.5555,110.96675825119019
103,33.222965,111.28492283821106
104,31.450775,112.10733485221863
105,32.420498,111.99556541442871
106,28.623543,111.44035840034485
107,29.2165,111.43115472793579
108,31.93736,111.49197387695312
109,33.418842,111.3129072189331
110,33.80178,111.5745530128479
111,32.213734,111.55061316490173
112,32.282097,111.56137466430664
113,32.499798,111.72349667549133
114,33.21713,111.71654963493347
115,30.867825,111.75596880912781

mean_psnr,31.795498,mean_time,111.55388116836548
std_psnr,1.3946898,std_time,0.2644355788362325
