idx,psnr,elapsed_time
100,26.818464,11.188033819198608
101,26.936325,11.246124982833862
102,25.88781,11.214290857315063
103,27.512356,11.258274555206299
104,25.3223,11.237267971038818
105,28.253662,11.288398504257202
106,23.865715,11.271306991577148
107,23.811325,11.201481580734253
108,27.009193,11.283111810684204
109,27.634357,11.289309978485107
110,27.609516,11.287247657775879
111,27.140614,11.285419225692749
112,26.569252,11.267162561416626
113,27.918259,11.229826211929321
114,29.517685,11.2235848903656
115,26.485535,11.227983474731445

mean_psnr,26.768274,mean_time,11.249926567077637
std_psnr,1.4465691,std_time,0.032413846753663905
