idx,psnr,elapsed_time
100,22.981882,11.180489301681519
101,23.213142,11.200940608978271
102,18.965279,11.19918179512024
103,22.727524,11.196625232696533
104,17.753292,11.199904680252075
105,23.96762,11.208486795425415
106,18.555582,11.205084085464478
107,19.197983,11.287808656692505
108,20.68639,11.254398822784424
109,21.93984,11.255670309066772
110,23.495232,11.25094747543335
111,23.988955,11.253613233566284
112,19.135942,11.259486198425293
113,23.170551,11.247726678848267
114,24.951393,11.248449563980103
115,22.903921,11.241976022720337

mean_psnr,21.727158,mean_time,11.230674341320992
std_psnr,2.230843,std_time,0.030209104346123984
