idx,psnr,elapsed_time
100,9.202538,111.81543803215027
101,27.16859,111.55301213264465
102,21.750244,111.75135684013367
103,29.790146,111.87630414962769
104,25.478785,112.08188819885254
105,24.24552,112.2050256729126
106,24.48353,112.20588946342468
107,18.481274,112.48615431785583
108,26.594532,112.41491675376892
109,9.1638775,112.58242535591125
110,9.274223,111.6944522857666
111,9.220119,111.35927891731262
112,27.827978,111.605961561203
113,28.387775,111.63121795654297
114,29.3731,111.61410284042358
115,8.859185,111.49601125717163

mean_psnr,20.581337,mean_time,111.89833973348141
std_psnr,8.168879,std_time,0.3693365651395552
