idx,psnr,elapsed_time
100,27.940079,11.263405084609985
101,28.226768,10.974416494369507
102,27.477148,11.020966529846191
103,30.184845,11.061418533325195
104,26.975077,11.085255861282349

mean_psnr,8.410327,mean_time,11.081092500686646
std_psnr,5.4884205,std_time,0.09862776436001723
